Date,600000.SS,600008.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600023.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600038.SS,600048.SS,600050.SS,600058.SS,600060.SS,600066.SS,600068.SS,600079.SS,600085.SS,600089.SS,600100.SS,600104.SS,600108.SS,600109.SS,600111.SS,600115.SS,600118.SS,600143.SS,600150.SS,600153.SS,600157.SS,600166.SS,600170.SS,600177.SS,600188.SS,600196.SS,600208.SS,600221.SS,600252.SS,600256.SS,600267.SS,600271.SS,600276.SS,600277.SS,600309.SS,600315.SS,600316.SS,600332.SS,600340.SS,600348.SS,600352.SS,600362.SS,600369.SS,600372.SS,600373.SS,600383.SS,600395.SS,600398.SS,600406.SS,600415.SS,600436.SS,600485.SS,600489.SS,600497.SS,600498.SS,600516.SS,600518.SS,600519.SS,600535.SS,600547.SS,600549.SS,600570.SS,600578.SS,600583.SS,600585.SS,600588.SS,600597.SS,600600.SS,600633.SS,600637.SS,600642.SS,600648.SS,600649.SS,600655.SS,600660.SS,600663.SS,600664.SS,600674.SS,600688.SS,600690.SS,600703.SS,600705.SS,600718.SS,600739.SS,600741.SS,600783.SS,600795.SS,600804.SS,600809.SS,600827.SS,600832.SS,600837.SS,600839.SS,600863.SS,600867.SS,600873.SS,600875.SS,600880.SS,600886.SS,600887.SS,600893.SS,600900.SS,600998.SS,600999.SS,601006.SS,601009.SS,601018.SS,601088.SS,601098.SS,601111.SS,601117.SS,601118.SS,601158.SS,601166.SS,601168.SS,601169.SS,601179.SS,601186.SS,601216.SS,601225.SS,601231.SS,601258.SS,601727.SS,601766.SS,601800.SS,601808.SS,601818.SS,601857.SS,601866.SS,601888.SS,601898.SS,601899.SS,601901.SS,601928.SS,601929.SS,601933.SS,601939.SS,601958.SS,601988.SS,601989.SS,601992.SS,601998.SS,603000.SS,603288.SS,603699.SS,603993.SS,000001.SZ,000002.SZ,000009.SZ,000024.SZ,000027.SZ,000039.SZ,000060.SZ,000061.SZ,000063.SZ,000069.SZ,000100.SZ,000156.SZ,000157.SZ,000333.SZ,000338.SZ,000400.SZ,000401.SZ,000402.SZ,000413.SZ,000423.SZ,000425.SZ,000503.SZ,000536.SZ,000538.SZ,000559.SZ,000562.SZ,000568.SZ,000581.SZ,000598.SZ,000623.SZ,000625.SZ,000629.SZ,000630.SZ,000651.SZ,000686.SZ,000709.SZ,000725.SZ,000728.SZ,000729.SZ,000750.SZ,000768.SZ,000776.SZ,000778.SZ,000783.SZ,000792.SZ,000793.SZ,000800.SZ,000825.SZ,000826.SZ,000831.SZ,000839.SZ,000858.SZ,000869.SZ,000876.SZ,000878.SZ,000883.SZ,000895.SZ,000898.SZ,000917.SZ,000937.SZ,000960.SZ,000963.SZ,000970.SZ,000983.SZ,000999.SZ,002001.SZ,002007.SZ,002008.SZ,002024.SZ,002038.SZ,002051.SZ,002065.SZ,002081.SZ,002129.SZ,002142.SZ,002146.SZ,002153.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002292.SZ,002294.SZ,002304.SZ,002310.SZ,002344.SZ,002353.SZ,002375.SZ,002385.SZ,002399.SZ,002400.SZ,002410.SZ,002415.SZ,002416.SZ,002422.SZ,002429.SZ,002450.SZ,002456.SZ,002465.SZ,002470.SZ,002475.SZ,002500.SZ,002570.SZ,002594.SZ,002603.SZ,002653.SZ,002673.SZ,300015.SZ,300017.SZ,300024.SZ,300027.SZ,300058.SZ,300070.SZ,300124.SZ,300133.SZ,300146.SZ,300251.SZ
2014-02-25,61.62,21.73,35.1,11.44,18.02,18.7,103.05,5.46,7.95,6.21,4.15,10.6,4.22,51.57,247.45,37.29,68.81,77.33,4.88,43.32,55.86,294.93,19.27,193.39,157.83,343.08,196.38,81.58,78.46,88.86,260.71,3.37,318.41,90.55,68.47,71.26,90.56,65.39,27.65,93.19,19.99,236.98,18.44,5.98,142.16,273.25,99.54,180.3,482.93,26.5,424.36,155.32,71.17,34.83,128.98,47.69,100.43,19.06,18.15,66.92,49.4,68.49,25.46,62.03,387.08,100.43,131.05,66.84,84.87,78.8,45.62,38.61,358.53,747.07,289.15,173.56,149.2,259.97,13.45,139.25,49.28,325.85,33.52,50.76,97.16,86.88,20.87,81.51,34.42,1106.75,354.42,55.99,41.97,84.32,8.93,248.96,178.55,80.19,240.71,409.53,312.92,94.78,547.62,118.09,56.68,61.44,130.96,192.69,88.11,31.42,259.03,28.41,31.61,332.32,145.35,714.57,70.79,13.98,16.28,14.61,9.4,12.14,2.41,17.53,14.34,4.1,6.02,8.1,6.18,29.66,6.0,10.33,3.38,4.59,26.74,4.23,21.25,12.23,3.95,4.54,4.12,20.49,2.72,9.32,2.21,37.92,5.16,4.17,5.25,10.68,12.6,26.96,5.1,9.0,3.49,8.29,5.35,5.9,80.74,72.8,19.82,5.84,943.91,720.55,62.56,68.66,39.97,286.32,175.9,179.1,165.26,160.2,6.98,25.54,277.43,40.34,70.25,173.49,24.4,133.84,28.97,361.46,84.16,257.52,38.33,821.59,162.03,8.22,468.19,85.54,141.21,249.08,56.82,10.62,55.06,1397.84,102.37,17.8,11.42,13.19,57.36,81.78,76.98,54.81,37.95,19.61,78.83,187.38,24.52,17.42,143.35,82.15,55.51,236.17,111.25,89.9,20.94,13.92,325.03,3.5,114.33,31.93,34.22,139.03,200.97,37.08,44.22,166.65,331.61,182.62,824.95,430.63,51.41,325.09,221.91,32.19,9.91,37.34,283.34,46.08,175.14,515.95,304.84,150.42,36.69,179.42,126.55,323.38,61.36,365.49,76.14,53.32,48.5,191.35,223.5,179.74,38.26,95.92,29.68,100.11,48.11,45.1,20.8,105.42,6.53,45.92,48.56,44.38,56.75,11.81,119.85,203.57,258.97,200.5,260.65,218.33,261.24,373.81,76.3,209.78
2014-02-26,61.74,22.23,34.99,11.72,18.12,18.62,103.42,5.44,7.9,6.23,4.12,10.9,4.23,51.05,249.74,37.61,68.71,78.18,4.91,44.52,55.91,296.63,19.21,193.07,158.81,328.33,194.23,81.46,78.15,85.42,267.95,3.39,320.39,91.01,69.59,71.36,90.38,68.86,28.6,92.46,20.09,243.51,18.99,6.01,144.06,278.92,99.06,188.98,480.26,26.31,419.34,151.74,70.24,35.11,125.92,48.15,98.9,19.43,18.41,66.58,48.81,68.38,25.52,59.3,422.34,100.08,127.62,62.84,91.99,80.75,45.8,38.88,361.82,745.49,299.43,190.16,153.09,264.72,13.45,142.13,48.98,332.96,33.14,50.78,93.13,79.3,20.84,81.22,34.51,1136.15,354.42,56.08,42.74,83.85,9.24,246.86,177.45,81.67,238.9,421.66,315.98,94.48,545.42,116.56,57.17,62.34,127.38,189.72,85.91,32.01,266.3,28.35,31.94,323.33,142.32,699.63,68.86,13.97,16.69,14.49,9.38,12.2,2.38,17.53,14.08,4.09,5.9,8.1,6.24,29.92,6.09,10.46,3.43,4.57,26.74,4.29,21.57,12.45,3.98,4.5,4.13,20.77,2.72,9.36,2.23,38.02,5.2,4.34,5.2,10.3,12.74,26.82,5.09,9.11,3.46,8.35,5.4,6.08,77.44,69.99,20.42,5.98,951.75,731.46,66.18,69.48,40.38,289.45,187.31,177.46,164.21,157.92,7.23,25.54,277.91,39.26,70.52,181.25,24.62,134.31,29.52,358.35,84.63,256.38,38.88,820.72,176.55,8.22,472.22,82.45,142.78,251.07,57.0,10.66,56.24,1411.19,102.51,17.8,11.38,13.26,56.38,81.98,74.75,54.62,38.11,19.63,79.5,180.7,25.02,17.42,140.35,83.86,58.54,236.03,111.72,89.13,21.32,13.5,329.31,3.45,111.88,32.09,37.42,140.17,212.92,37.38,44.02,166.49,324.39,179.56,803.08,422.85,51.99,317.93,221.34,32.32,9.97,37.72,294.16,47.33,172.23,508.43,297.07,152.68,36.69,180.4,129.31,323.85,58.72,364.92,76.62,53.88,48.96,183.95,214.71,177.82,36.86,93.52,30.04,102.08,48.11,43.9,20.9,108.7,6.57,45.16,53.42,44.83,55.11,11.98,131.69,196.36,264.1,187.97,258.04,210.37,258.36,384.92,76.3,200.26
2014-02-27,62.28,21.84,35.01,11.72,18.28,19.41,106.5,5.44,7.97,6.48,4.23,11.46,4.25,51.21,247.83,37.61,68.84,77.44,5.0,42.8,54.37,303.4,19.32,185.84,156.2,327.95,190.32,81.23,80.88,80.82,259.85,3.39,320.58,90.4,70.28,69.9,88.4,68.86,28.64,91.64,19.55,233.13,18.99,5.98,139.84,286.36,94.47,183.48,445.91,25.98,418.51,149.01,71.45,35.31,122.63,47.24,96.71,18.99,18.33,63.83,47.89,67.65,24.89,55.67,416.08,103.55,124.71,56.56,88.63,78.36,44.67,38.83,343.86,759.07,289.89,187.26,145.18,264.6,14.0,140.1,49.37,361.11,33.49,50.31,87.51,73.71,21.19,83.55,34.37,1098.34,351.98,55.75,41.97,83.78,9.83,249.1,179.5,84.21,261.73,418.84,315.37,94.54,556.42,113.48,56.71,60.47,122.22,188.61,83.44,32.69,260.9,28.35,32.47,323.48,143.84,688.31,69.64,14.09,16.8,14.36,9.34,12.29,2.39,17.53,14.17,4.07,5.95,7.93,6.29,30.21,5.99,10.64,3.77,4.57,24.96,4.18,20.98,12.28,4.08,4.58,4.08,21.13,2.75,9.55,2.21,37.73,5.2,4.23,5.3,10.01,11.84,25.62,5.12,8.99,3.48,8.58,5.25,6.37,76.46,67.72,19.72,5.83,963.08,722.54,65.26,68.33,40.43,283.02,185.5,175.35,162.22,155.96,7.18,25.54,276.95,38.16,69.02,181.62,24.34,132.68,28.44,347.71,85.23,272.2,37.25,799.52,183.28,8.22,463.15,81.76,139.64,249.54,56.94,10.66,54.99,1332.48,102.37,17.8,11.01,13.27,55.31,81.29,73.03,54.02,38.11,19.63,80.24,175.83,24.58,17.52,142.55,81.46,58.14,236.03,113.38,89.28,20.99,13.63,328.5,3.47,109.28,31.41,37.93,134.17,216.95,36.68,43.21,163.33,313.89,173.44,782.83,399.76,50.09,304.52,214.51,30.17,10.04,35.68,318.44,45.81,169.94,481.87,291.45,153.2,127.92,179.53,127.44,319.67,57.96,346.2,71.31,52.36,49.96,170.57,222.08,174.94,35.3,85.9,28.4,101.12,48.11,43.1,20.91,111.85,6.52,40.78,52.95,44.63,55.3,11.8,127.46,179.87,250.55,177.75,239.86,210.31,254.33,360.04,76.3,186.68
2014-02-28,62.1,21.97,34.99,11.72,18.31,19.37,105.88,5.45,7.92,6.54,4.29,11.4,4.26,52.79,249.36,37.26,69.58,78.18,4.96,43.04,55.4,312.04,19.38,184.14,157.34,337.78,197.55,81.52,78.04,83.3,262.92,3.41,323.55,91.01,70.98,71.08,87.31,70.28,28.73,92.46,19.51,224.73,19.29,5.98,141.11,279.98,95.74,180.15,465.38,26.2,424.36,149.68,72.5,36.1,133.41,46.78,94.68,19.15,19.35,64.42,46.58,68.38,25.02,58.73,441.82,103.03,126.55,55.64,90.11,80.65,45.38,38.98,346.71,782.65,288.47,196.26,149.34,266.39,15.12,136.87,50.27,337.88,34.83,51.74,87.48,76.97,21.1,83.34,34.37,1096.94,349.55,56.08,42.16,83.46,9.83,253.57,182.65,84.06,240.99,427.31,310.77,95.03,556.42,114.64,57.35,61.5,126.22,195.48,84.27,33.86,266.3,30.14,32.65,323.63,143.08,722.86,72.25,14.16,16.75,15.19,9.13,12.29,2.42,17.58,14.36,4.1,5.9,7.65,6.28,30.05,6.07,10.58,3.83,4.59,24.94,4.34,21.24,12.4,4.12,4.55,4.08,20.6,2.74,9.5,2.23,38.49,5.22,4.26,5.82,10.16,11.86,26.62,5.09,9.03,3.46,8.58,5.32,6.3,76.07,70.25,20.47,5.95,953.49,735.42,68.95,69.56,40.79,292.42,190.61,175.12,165.96,159.88,7.3,25.54,280.78,38.94,71.9,185.72,24.65,134.07,28.72,354.31,86.31,275.73,39.84,839.82,199.95,8.22,466.58,83.93,141.21,255.81,58.2,10.66,55.74,1396.46,105.82,17.8,11.29,13.73,57.12,88.24,73.98,55.91,38.11,20.54,80.57,175.83,24.58,17.52,145.29,81.62,63.48,238.39,115.71,89.82,21.22,13.63,337.37,3.5,111.43,31.21,36.69,131.66,222.18,36.58,43.36,164.75,317.84,174.97,790.93,360.49,50.62,324.95,217.13,30.67,10.09,38.01,315.68,47.38,172.1,487.31,300.31,152.53,128.19,181.49,131.93,325.17,59.8,370.54,73.74,56.04,49.72,171.88,216.66,179.02,34.3,86.88,28.98,100.01,48.11,44.6,21.4,35.25,7.15,41.38,56.91,43.92,55.92,12.28,130.28,181.91,253.98,177.1,238.56,214.26,267.43,349.22,76.3,189.91
2014-03-03,61.74,23.09,35.33,11.63,18.62,19.1,105.14,5.54,7.93,6.57,4.34,11.41,4.28,52.06,250.51,36.83,72.04,77.12,5.3,43.64,55.91,322.04,19.6,193.47,157.75,344.97,201.26,82.55,79.83,20.51,263.53,3.49,334.42,92.83,71.97,72.54,87.31,70.06,29.51,93.19,19.39,232.83,18.99,6.1,142.9,284.24,96.4,184.64,464.1,26.98,426.24,147.53,73.38,36.09,143.9,46.98,99.92,19.16,19.03,65.91,46.72,68.59,25.27,61.46,445.76,103.38,128.48,57.1,92.28,80.97,45.8,39.57,353.06,805.48,281.6,201.66,150.01,272.43,16.12,138.91,49.73,336.65,36.05,51.96,89.41,79.58,21.39,84.6,35.82,1154.36,351.29,57.14,42.87,84.09,10.66,257.91,188.26,83.86,241.96,427.31,319.36,96.31,576.22,118.78,57.57,66.2,130.75,193.06,84.82,34.44,272.73,30.19,33.85,325.0,147.25,735.58,74.31,14.12,17.56,14.97,9.16,12.37,2.44,17.4,14.59,4.12,6.04,7.85,6.45,29.89,6.15,10.46,3.88,4.63,25.06,4.41,21.68,12.65,4.19,4.62,4.11,20.56,2.73,9.56,2.28,37.78,5.26,4.32,5.94,10.28,12.46,27.14,5.07,9.17,3.45,8.72,5.5,6.13,77.54,70.89,21.62,6.16,945.65,727.49,69.01,68.29,41.3,299.84,191.51,180.74,169.59,156.94,7.28,25.54,280.3,39.92,70.75,186.8,24.81,133.61,29.16,353.48,86.43,278.8,38.93,839.82,214.93,8.22,464.36,87.24,151.23,254.43,59.06,10.7,55.8,1413.95,104.41,17.85,11.24,13.56,57.69,86.18,75.95,54.57,37.95,20.38,80.76,180.7,24.95,17.58,152.58,81.91,63.64,245.47,114.46,91.29,21.22,13.59,346.46,3.54,114.25,31.21,35.9,132.97,225.02,36.58,43.68,165.23,327.77,175.62,781.21,362.46,51.48,324.95,215.42,31.14,10.15,38.59,318.06,49.93,174.6,504.91,294.91,151.43,132.22,182.01,129.34,334.62,59.44,377.24,73.08,57.08,50.2,187.79,220.71,186.3,35.34,87.36,30.67,99.53,48.11,46.14,21.93,35.25,7.1,41.65,57.0,43.49,55.92,12.24,133.32,185.65,260.81,179.33,245.35,223.29,280.54,330.66,76.3,40.7
2014-03-04,61.86,22.96,35.43,11.47,18.49,19.25,108.22,5.47,7.92,6.53,4.32,11.33,4.28,52.06,252.04,36.56,72.52,78.49,5.33,44.1,55.04,303.4,19.49,192.82,156.12,336.27,198.14,83.92,79.93,81.46,265.25,3.45,338.38,92.22,71.97,71.54,85.87,68.76,6.28,94.2,19.27,241.43,18.87,6.04,140.48,278.92,95.14,180.08,446.29,26.9,419.13,153.17,73.91,37.57,147.46,46.33,102.17,19.24,19.21,65.96,47.3,70.38,24.98,60.76,432.31,101.82,126.83,56.76,91.0,82.6,45.92,40.15,345.39,798.37,283.02,197.06,154.44,272.04,15.77,139.59,49.19,319.15,35.51,51.44,87.81,77.79,21.46,83.07,36.0,1154.36,346.41,57.08,42.8,83.46,10.57,250.94,187.78,86.96,227.48,422.79,320.89,95.51,567.42,117.71,57.11,64.45,128.54,193.06,83.72,34.05,269.62,30.19,33.59,319.67,146.87,714.57,75.55,13.97,17.49,15.0,9.14,12.38,2.45,17.25,14.35,4.1,5.99,7.91,6.48,30.18,6.3,10.39,3.76,4.59,25.9,4.4,21.17,12.63,4.13,4.57,4.11,20.77,2.73,9.51,2.25,37.31,5.21,4.34,5.97,10.1,13.09,27.18,5.07,9.3,3.45,8.72,5.5,6.01,76.69,69.36,21.75,6.13,940.43,755.24,72.57,69.15,40.79,296.21,192.11,180.5,172.51,157.59,7.08,25.54,282.21,38.88,70.02,180.78,24.62,134.77,29.16,350.64,86.07,272.31,38.38,807.96,210.8,8.22,464.77,87.08,148.1,254.28,57.69,10.62,56.05,1407.97,104.55,17.8,10.96,13.54,57.03,86.28,78.95,54.44,37.74,20.22,84.1,183.9,24.75,17.52,150.73,83.01,65.23,247.13,112.16,90.75,21.45,13.31,337.3,3.53,112.62,30.89,36.06,130.55,226.06,36.18,42.55,163.25,321.23,178.36,776.35,365.71,49.91,312.31,212.12,30.81,10.15,38.3,315.68,50.24,175.3,479.15,282.6,150.11,136.86,179.36,127.68,329.6,58.76,368.46,72.39,57.28,49.82,182.13,207.02,181.9,36.0,85.82,30.78,98.91,48.11,45.6,21.57,35.25,7.14,41.29,56.48,42.03,57.75,12.31,131.08,181.57,257.9,182.0,250.75,218.39,278.2,331.88,76.3,40.7
2014-03-05,60.84,22.77,35.43,11.53,18.38,19.29,106.0,5.41,7.9,6.59,4.27,10.95,4.25,51.98,250.51,36.09,71.89,77.12,5.25,43.32,54.93,300.01,19.66,186.98,155.23,329.84,198.33,82.43,79.83,83.22,262.43,3.4,331.65,92.67,71.76,71.9,87.31,70.17,28.34,96.48,19.53,236.09,18.62,6.01,139.84,286.01,94.05,175.74,438.41,26.72,420.81,153.57,72.38,28.14,146.75,46.91,101.52,19.1,18.91,64.81,47.67,70.81,25.24,61.46,420.48,101.13,125.7,55.61,87.54,80.86,45.95,39.51,341.23,828.32,275.65,191.46,153.56,268.19,16.6,135.69,49.28,322.02,35.15,50.53,88.18,76.07,21.03,81.51,35.41,1138.95,341.89,56.84,42.23,82.76,10.1,243.83,182.73,84.21,228.32,416.02,315.68,94.05,565.22,115.02,58.59,63.55,126.85,190.1,82.07,33.76,270.03,28.86,33.26,322.72,146.49,709.93,73.62,13.9,17.55,14.58,9.07,12.27,2.43,17.34,14.85,4.06,6.0,8.15,6.42,29.82,6.21,10.15,3.68,4.56,26.54,4.37,21.56,12.7,4.1,4.56,4.06,20.26,2.72,9.4,2.23,37.65,5.22,4.22,5.8,10.25,13.09,27.46,5.06,9.14,3.44,8.56,5.6,5.95,77.77,69.67,20.86,6.04,916.03,739.38,69.75,67.79,40.94,296.54,188.21,179.33,168.07,155.63,6.95,25.54,280.78,38.8,69.52,174.8,24.75,133.84,29.04,348.81,86.07,258.55,38.7,791.65,213.86,8.22,478.46,85.83,147.47,251.68,57.8,10.58,55.62,1379.43,102.87,17.8,10.96,13.49,55.8,84.81,78.1,53.93,37.74,19.82,82.58,181.4,24.73,17.42,143.84,82.4,63.64,250.88,113.61,90.9,21.27,13.33,336.93,3.54,114.48,31.37,34.95,126.98,220.99,36.63,42.67,163.57,318.07,182.29,795.79,359.55,49.96,306.2,216.67,31.93,10.03,37.1,311.82,49.53,173.65,482.83,285.19,149.5,136.75,179.42,133.92,322.9,57.48,367.68,76.38,56.8,49.58,178.06,208.55,178.46,36.18,87.14,31.75,98.67,48.11,45.56,21.31,112.86,6.93,42.28,56.1,41.01,58.54,12.04,128.61,182.93,262.16,181.64,239.95,218.45,277.44,319.44,76.3,40.7
2014-03-06,61.44,22.77,35.5,11.53,18.23,19.47,108.59,5.45,7.9,6.52,4.28,11.15,4.25,52.06,250.89,36.48,70.06,80.92,5.25,42.85,55.04,299.0,20.05,192.09,155.71,332.11,195.4,82.09,77.73,85.18,260.46,3.41,328.89,92.37,70.01,72.72,86.59,69.41,28.6,95.84,19.25,238.37,19.17,6.01,139.95,292.03,94.71,176.17,434.21,26.46,421.22,156.62,71.25,37.37,156.67,46.33,105.3,19.0,19.05,66.08,48.15,72.6,25.05,60.95,417.0,100.78,123.18,56.23,87.24,79.89,46.98,39.41,331.16,838.37,266.12,188.96,153.97,270.89,16.25,135.69,50.06,310.95,34.56,50.41,87.26,78.53,21.0,83.63,35.41,1137.55,344.67,57.64,42.04,81.51,10.7,239.1,179.34,83.19,219.68,418.28,313.22,96.37,560.82,114.79,58.37,63.25,130.33,191.21,80.43,32.88,268.37,28.86,33.18,323.17,145.73,700.03,71.57,13.79,16.72,14.7,9.07,12.29,2.42,17.38,14.9,4.06,5.96,7.94,6.45,30.02,6.2,10.2,3.74,4.58,27.26,4.37,21.62,12.68,4.07,4.56,4.1,19.93,2.71,9.48,2.26,38.61,5.21,4.2,5.84,10.2,13.14,27.28,5.08,9.1,3.45,8.43,5.63,5.8,78.36,70.01,22.05,5.99,922.13,794.88,69.93,71.67,40.69,299.67,186.4,182.61,168.53,160.85,6.93,25.54,281.26,40.65,69.98,172.08,25.04,137.32,28.74,349.36,85.23,262.53,38.21,789.92,201.63,8.22,478.66,85.93,146.53,254.13,57.11,10.66,55.49,1405.2,103.5,17.8,11.01,13.57,55.64,85.11,78.18,54.3,39.09,20.05,82.98,179.03,24.67,17.47,143.94,81.54,61.88,250.05,112.3,88.66,21.14,13.27,336.7,3.53,114.1,30.97,34.88,125.03,225.17,36.28,42.63,162.39,315.59,183.5,799.84,351.68,49.18,307.82,216.9,30.73,10.09,40.63,297.47,51.9,175.47,448.91,278.28,149.68,141.66,169.51,135.6,322.06,57.8,353.48,78.15,56.24,48.94,179.79,210.18,170.94,36.14,85.36,31.01,97.09,48.11,45.18,21.26,119.53,7.15,41.41,55.1,40.49,57.7,12.11,126.5,198.27,262.89,189.63,231.85,211.93,276.36,312.71,76.3,40.7
2014-03-07,61.02,22.31,35.52,11.53,18.15,19.17,108.71,5.4,7.87,6.33,4.25,11.37,4.25,51.53,248.6,36.28,69.4,79.86,5.28,43.64,54.68,304.59,20.16,192.5,158.4,333.62,191.69,81.98,76.36,89.54,263.41,3.4,324.54,90.86,70.19,70.53,86.41,69.95,28.04,95.02,19.27,234.12,18.75,6.01,141.0,296.29,95.44,171.97,441.21,25.9,426.87,159.53,74.07,36.27,156.6,46.0,106.98,19.01,18.69,65.37,48.55,72.81,24.86,60.25,427.9,99.74,131.79,56.9,88.03,81.73,45.98,39.04,336.19,854.6,267.48,192.96,168.52,265.62,15.67,136.19,49.67,320.38,35.46,51.63,87.71,74.88,20.97,82.57,35.05,1136.15,345.02,57.01,42.23,82.52,10.64,243.97,185.02,82.07,218.01,412.07,309.24,95.76,554.22,113.41,58.22,61.98,129.06,189.72,81.8,33.17,262.98,28.51,33.57,330.19,144.98,717.4,71.19,13.74,16.68,14.58,9.05,12.17,2.42,17.23,15.18,4.05,6.02,8.02,6.36,29.76,6.16,10.17,3.92,4.57,26.54,4.26,21.36,12.43,4.21,4.57,4.07,19.71,2.71,9.59,2.26,37.42,5.18,4.22,5.74,10.26,13.09,26.84,5.06,9.12,3.44,8.45,5.54,5.85,75.97,67.8,21.09,6.03,924.75,789.92,69.26,70.14,40.18,294.56,186.4,180.5,165.38,157.92,6.93,25.54,279.82,40.49,68.94,167.61,25.1,135.47,28.59,357.61,84.39,257.75,38.99,867.36,199.64,8.22,480.48,84.39,143.4,252.6,58.32,10.9,56.12,1396.92,101.95,17.91,10.92,13.34,57.28,84.03,76.81,53.61,39.04,19.75,82.13,186.27,24.81,17.47,141.35,82.23,61.96,250.74,112.13,88.28,21.12,13.35,331.9,3.54,114.62,30.65,34.76,126.98,216.21,35.93,43.12,162.39,315.02,174.31,789.31,364.51,49.0,298.62,214.28,30.77,9.95,39.92,297.19,51.05,170.78,448.11,280.33,164.34,141.28,163.92,133.54,322.42,56.12,343.6,80.37,55.84,49.34,178.9,210.6,169.26,34.98,82.88,30.17,100.69,48.11,44.3,21.67,119.79,7.02,41.86,56.0,41.28,56.57,12.03,136.1,198.49,258.44,198.84,239.41,208.52,276.72,322.3,76.3,40.7
2014-03-10,59.28,21.86,34.78,11.02,17.89,18.56,104.9,5.17,7.78,6.1,4.12,11.12,4.11,49.91,240.94,35.47,66.35,76.38,5.15,41.46,52.98,294.93,19.32,192.58,154.98,313.57,186.61,81.23,71.53,89.58,252.85,3.28,309.12,88.28,64.51,67.34,81.71,65.6,27.05,92.37,18.39,223.25,18.5,5.87,142.37,283.53,93.87,171.32,441.08,25.09,414.95,162.53,70.04,34.97,151.82,43.47,105.01,18.11,18.21,60.29,44.49,71.12,23.87,59.62,393.11,96.44,126.27,51.24,84.28,78.15,43.58,37.5,327.65,814.83,267.35,180.56,23.83,260.87,15.38,132.63,47.63,294.01,36.68,51.63,79.76,69.66,20.28,77.71,34.55,1089.94,339.1,54.93,40.57,80.41,10.25,235.94,179.58,77.85,203.95,395.42,296.97,88.8,545.42,106.19,55.23,59.69,121.06,182.86,77.41,32.2,252.8,28.46,33.34,310.67,141.57,742.85,69.45,13.46,16.13,14.05,8.86,11.48,2.37,16.69,14.32,3.87,6.15,7.43,6.22,28.53,5.96,9.88,3.87,4.47,24.54,4.13,20.22,12.03,4.27,4.5,3.96,18.77,2.66,9.61,2.18,36.35,5.06,4.08,5.67,9.71,12.3,25.84,5.01,8.73,3.4,8.05,5.27,5.83,70.33,67.91,20.21,5.71,882.06,778.03,64.46,67.5,40.23,281.7,177.7,170.91,157.18,153.67,6.58,25.54,272.17,40.64,66.91,164.17,24.4,132.22,27.59,350.92,80.08,255.02,38.5,867.65,186.49,8.22,464.56,83.41,139.96,240.99,57.69,10.54,52.75,1371.14,98.29,17.58,10.5,12.96,56.87,81.58,71.92,52.32,38.42,18.89,79.46,177.92,24.21,17.2,137.76,77.71,59.02,240.89,107.88,89.59,20.35,12.76,334.27,3.5,109.87,29.29,32.66,122.75,206.2,34.48,42.03,155.28,312.65,164.69,739.9,356.99,48.19,269.49,201.64,29.42,9.74,39.92,295.26,48.09,159.85,453.55,270.28,160.98,142.36,163.06,128.9,311.53,52.76,333.2,79.38,53.84,47.18,161.11,216.71,170.3,33.48,80.16,28.26,98.29,48.11,42.04,21.12,111.38,6.74,42.23,54.75,39.7,54.76,11.64,130.41,193.76,249.53,186.68,232.3,206.73,257.71,309.65,76.3,40.7
